"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"*  Castor d'Eurasie  ( Castor fiber )"	"Chordata"	"Mammalia"	"Rodentia"	"Castoridae"	61212	"Castor fiber"	"Castor fiber Linnaeus, 1758"	"Castor d'Eurasie, Castor, Castor d'Europe"	"LC"	""	"LC"	""	"CDH4, CDH2"	"excepté les populations estoniennes, lettones, lituaniennes, polonaises, finlandaises et suédoises excepté les populations estoniennes, lettones, lituaniennes, finlandaises et suédoises)"	"NM2"	""					
"Siciste des bouleaux  ( Sicista betulina )"	"Chordata"	"Mammalia"	"Rodentia"	"Sminthidae"	61237	"Sicista betulina"	"Sicista betulina (Pallas, 1779)"	"Siciste des bouleaux"					"CDH4"	""							
"Siciste de steppe  ( Sicista subtilis )"	"Chordata"	"Mammalia"	"Rodentia"	"Sminthidae"	61242	"Sicista subtilis"	"Sicista subtilis (Pallas, 1773)"	"Siciste de steppe"					"CDH4, CDH2"	" "							
"*  Campagnol amphibie  ( Arvicola sapidus )"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	61258	"Arvicola sapidus"	"Arvicola sapidus Miller, 1908"	"Campagnol amphibie, Rat d'eau"	"NT"	"pr. B2ab(ii,iii,iv,v) C1"	"VU"	"B2ab(i,iii)"			"NM2"	""					
"Campagnol fouisseur  ( Arvicola amphibius )"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	61281	"Arvicola amphibius"	"Arvicola amphibius (Linnaeus, 1758)"	"Campagnol fouisseur"	"NT"	"pr. B2ab(ii,iii,iv,v)"	"LC"	""									
"Campagnol des neiges  ( Chionomys nivalis )"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	61283	"Chionomys nivalis"	"Chionomys nivalis (Martins, 1842)"	"Campagnol des neiges"	"LC"	""	"LC"	""									
"Campagnol roussâtre  ( Clethrionomys glareolus )"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	61290	"Clethrionomys glareolus"	"Clethrionomys glareolus (Schreber, 1780)"	"Campagnol roussâtre"	"LC"	""	"LC"	""									
"Campagnol agreste  ( Microtus agrestis )"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	61357	"Microtus agrestis"	"Microtus agrestis (Linnaeus, 1761)"	"Campagnol agreste"	"LC"	""	"LC"	""									
"Campagnol des champs  ( Microtus arvalis )"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	61379	"Microtus arvalis"	"Microtus arvalis (Pallas, 1778)"	"Campagnol des champs"	"LC"	""	"LC"	""									
"Campagnol de Cabrera  ( Microtus cabrerae )"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	61389	"Microtus cabrerae"	"Microtus cabrerae Thomas, 1906"	"Campagnol de Cabrera"					"CDH2, CDH4"	" "							
"Campagnol provençal  ( Microtus duodecimcostatus )"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	61392	"Microtus duodecimcostatus"	"Microtus duodecimcostatus (de Sélys-Longchamps, 1839)"	"Campagnol provençal"	"LC"	""	"DD"	""									
