"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"*  -  ( Aphaenops holcartensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027076	"Aphaenops holcartensis"	"Aphaenops holcartensis (Genest, 1977)"	""							"NI3"	""					
"*  -  ( Aphaenops aldensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027077	"Aphaenops aldensis"	"Aphaenops aldensis (Jeannel, 1955)"	""							"NI3"	""					
"*  -  ( Aphaenops orpheus orpheus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027087	"Aphaenops orpheus orpheus"	"Aphaenops orpheus orpheus (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops orpheus doderoi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027091	"Aphaenops orpheus doderoi"	"Aphaenops orpheus doderoi (Jeannel, 1920)"	""							"NI3"	""					
"*  -  ( Aphaenops orpheus consorranus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027092	"Aphaenops orpheus consorranus"	"Aphaenops orpheus consorranus (Dieck, 1870)"	""							"NI3"	""					
"*  -  ( Aphaenops gallicus gallicus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027094	"Aphaenops gallicus gallicus"	"Aphaenops gallicus gallicus (Delarouzée, 1857)"	""							"NI3"	""					
"*  -  ( Aphaenops gallicus gaudini )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027095	"Aphaenops gallicus gaudini"	"Aphaenops gallicus gaudini (Jeannel, 1928)"	""							"NI3"	""					
"*  -  ( Aphaenops gallicus bigerricus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027096	"Aphaenops gallicus bigerricus"	"Aphaenops gallicus bigerricus (Jeannel, 1948)"	""							"NI3"	""					
"*  -  ( Aphaenops holcartensis holcartensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027097	"Aphaenops holcartensis holcartensis"	"Aphaenops holcartensis holcartensis (Genest, 1977)"	""							"NI3"	""					
"*  -  ( Aphaenops holcartensis charlesi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027098	"Aphaenops holcartensis charlesi"	"Aphaenops holcartensis charlesi (Dupré & Bourdeau, 1994)"	""							"NI3"	""					
"*  -  ( Aphaenops orcinus orcinus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027099	"Aphaenops orcinus orcinus"	"Aphaenops orcinus orcinus (Linder, 1859)"	""							"NI3"	""					
"*  -  ( Aphaenops orcinus henroti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027100	"Aphaenops orcinus henroti"	"Aphaenops orcinus henroti (Coiffait, 1959)"	""							"NI3"	""					
"*  -  ( Aphaenops saulcyi demauxi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027101	"Aphaenops saulcyi demauxi"	"Aphaenops saulcyi demauxi (Coiffait, 1958)"	""							"NI3"	""					
"*  -  ( Aphaenops trophonius trophonius )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027102	"Aphaenops trophonius trophonius"	"Aphaenops trophonius trophonius (Abeille de Perrin, 1872)"	""							"NI3"	""					
"*  -  ( Aphaenops trophonius stygius )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027103	"Aphaenops trophonius stygius"	"Aphaenops trophonius stygius (Jeannel, 1919)"	""							"NI3"	""					
